order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status
1059,2024-06-21,30,Cafe,533.89,5.48,42,Wallet,3.8,Cancelled
1060,2024-01-20,19,Fast Food,719.69,2.51,71,Wallet,4.5,Delayed
1061,2024-11-07,29,Fast Food,783.35,3.19,33,UPI,3.0,Cancelled
1062,2024-09-29,38,Fast Food,460.28,10.52,41,Wallet,2.5,Cancelled
1063,2024-09-02,32,Bakery,385.99,6.62,45,Card,3.8,Cancelled
1064,2024-02-16,21,Bakery,597.91,4.98,67,Card,4.0,Delayed
1065,2024-08-25,24,Bakery,827.65,10.68,68,Cash,3.1,Delayed
1066,2024-09-20,64,Fast Food,870.91,12.97,38,Card,3.1,Delayed
1067,2024-12-18,60,Bakery,593.64,3.6,37,UPI,2.8,Cancelled
1068,2024-08-04,40,Fast Food,169.03,13.47,36,Cash,2.5,Delayed
1069,2024-05-03,35,Cafe,284.87,1.02,46,UPI,4.1,Delivered
1070,2024-07-30,57,Indian,485.8,3.66,45,Card,3.7,Cancelled
1071,2024-01-28,63,Bakery,653.36,12.94,38,Card,3.0,Cancelled
1072,2024-02-25,39,Fast Food,861.69,10.39,22,Cash,4.6,Delivered
1073,2024-07-25,62,Cafe,1017.58,10.46,74,Card,4.5,Delivered
1074,2024-06-24,18,Fast Food,1063.23,3.09,54,Wallet,3.6,Cancelled
1075,2024-09-06,21,Cafe,688.71,0.82,45,Card,3.4,Delivered
1076,2024-12-14,46,Cafe,786.1,13.81,58,Wallet,2.7,Cancelled
1077,2024-09-18,33,Bakery,917.0,1.72,47,Wallet,2.5,Delayed
1078,2024-10-27,55,Bakery,607.37,9.27,70,Cash,3.8,Delivered
1079,2024-03-03,25,Bakery,912.39,8.66,26,Wallet,2.8,Delayed
1080,2024-04-06,25,Fast Food,1088.0,7.39,59,Card,3.2,Cancelled
1081,2024-03-01,24,Fast Food,343.45,8.72,78,Cash,4.4,Cancelled
1082,2024-08-01,21,Fast Food,253.99,1.83,76,UPI,4.7,Delayed
1083,2024-02-29,51,Indian,368.12,10.32,81,Cash,4.1,Delayed
1084,2024-10-09,65,Cafe,770.48,1.61,70,Cash,4.9,Delayed
1085,2024-10-11,60,Cafe,760.6,13.14,58,UPI,2.8,Delayed
1086,2024-09-12,21,Fast Food,694.14,8.74,22,Wallet,3.8,Delivered
1087,2024-11-08,61,Fast Food,985.23,11.36,18,Cash,4.2,Delayed
1088,2024-07-01,45,Italian,1053.84,11.7,25,Wallet,4.1,Cancelled
1089,2024-05-15,28,Chinese,547.93,10.06,39,Wallet,4.4,Delivered
1090,2024-02-13,57,Fast Food,455.7,2.25,83,Card,2.8,Delayed
1091,2024-08-18,21,Indian,517.78,8.99,35,UPI,3.8,Delayed
1092,2024-03-20,31,Italian,1031.15,1.17,30,UPI,3.0,Delayed
1093,2024-06-18,19,Fast Food,215.63,3.92,55,Wallet,4.8,Delivered
1094,2024-01-22,21,Cafe,1101.2,13.64,89,UPI,2.7,Delivered
1095,2024-11-10,19,Italian,898.76,7.61,54,Cash,3.9,Delivered
1096,2024-10-11,39,Bakery,379.22,0.57,71,Wallet,2.8,Cancelled
1097,2024-02-13,50,Chinese,1124.53,5.77,22,Cash,2.8,Cancelled
1098,2024-08-15,22,Fast Food,931.9,4.83,87,Cash,4.6,Delayed
1099,2024-11-24,29,Cafe,779.96,8.47,41,Wallet,2.9,Delayed
1100,2024-12-04,63,Bakery,1083.6,4.93,67,Card,3.7,Cancelled
1101,2024-08-12,24,Indian,944.48,1.21,63,UPI,4.9,Delivered
1102,2024-06-28,38,Cafe,554.24,0.61,53,Card,4.0,Delivered
1103,2024-10-13,42,Bakery,172.19,8.54,31,Cash,3.3,Cancelled
1104,2024-06-10,38,Italian,1043.84,9.8,59,Card,4.9,Delivered
1105,2024-04-15,50,Cafe,835.14,4.14,15,UPI,3.0,Cancelled
1106,2024-02-09,37,Cafe,728.5,9.95,53,Wallet,3.3,Cancelled
1107,2024-05-13,42,Fast Food,259.76,8.8,53,Card,3.6,Delayed
1108,2024-09-19,55,Bakery,614.51,4.3,83,Wallet,3.2,Delayed
1109,2024-05-30,29,Fast Food,613.31,10.03,54,Cash,2.6,Delayed
1110,2024-04-28,62,Fast Food,543.08,4.84,22,Cash,3.3,Cancelled
1111,2024-03-16,58,Indian,374.62,9.82,21,Card,4.8,Delayed
1112,2024-09-23,27,Bakery,406.44,1.81,50,Wallet,3.6,Cancelled
1113,2024-05-02,59,Bakery,988.12,8.91,89,Wallet,3.7,Delayed
1114,2024-04-23,30,Fast Food,470.08,4.97,30,Wallet,2.9,Delayed
1115,2024-11-13,52,Indian,855.38,13.84,64,Card,3.6,Delayed
1116,2024-02-16,27,Indian,667.47,9.21,38,UPI,4.9,Delivered
1117,2024-10-27,42,Chinese,560.77,7.9,51,Card,3.0,Cancelled
1118,2024-03-13,30,Cafe,1115.96,2.14,77,UPI,4.1,Delivered
1119,2024-08-22,56,Italian,269.92,3.43,82,Card,3.3,Cancelled
1120,2024-11-12,54,Cafe,173.64,14.82,87,Wallet,2.6,Delivered
1121,2024-12-31,31,Cafe,845.45,12.85,29,Wallet,2.5,Cancelled
1122,2024-02-22,60,Indian,1022.95,14.38,42,Cash,3.8,Delivered
1123,2024-07-31,22,Cafe,276.24,13.91,35,Cash,2.8,Delayed
1124,2024-05-10,39,Italian,1059.31,8.45,52,Wallet,3.8,Cancelled
1125,2024-08-14,22,Bakery,729.0,9.65,57,Card,2.8,Delayed
1126,2024-01-19,34,Chinese,516.24,8.41,41,Card,2.8,Delivered
1127,2024-11-13,40,Bakery,362.85,5.81,88,Card,3.0,Delivered
1128,2024-08-10,29,Indian,1047.0,14.93,60,Cash,3.8,Cancelled
1129,2024-01-29,42,Cafe,983.01,11.6,26,Card,4.7,Delayed
1130,2024-02-24,60,Bakery,406.87,10.59,60,Card,2.7,Cancelled
1131,2024-10-12,50,Italian,244.42,1.56,76,UPI,3.9,Delayed
1132,2024-05-24,63,Indian,594.15,7.88,90,Cash,3.5,Delayed
1133,2024-11-06,54,Indian,373.42,11.72,86,Wallet,3.5,Delayed
1134,2024-12-23,23,Chinese,505.93,5.06,35,Cash,3.6,Cancelled
1135,2024-11-24,41,Cafe,843.51,3.04,57,Cash,3.6,Delivered
1136,2024-10-30,28,Fast Food,160.98,11.32,85,UPI,4.2,Delayed
1137,2024-02-23,28,Chinese,740.22,12.39,83,Cash,4.8,Cancelled
1138,2024-12-16,65,Chinese,561.19,11.57,32,Card,3.1,Delayed
1139,2024-03-17,37,Bakery,316.91,2.52,26,Wallet,4.5,Delayed
1140,2024-07-04,31,Bakery,1083.4,6.74,57,UPI,4.7,Cancelled
1141,2024-07-04,25,Fast Food,917.2,7.05,84,Cash,4.3,Cancelled
1142,2024-05-11,61,Chinese,1016.11,1.83,64,Card,3.2,Cancelled
1143,2024-08-22,65,Chinese,857.71,13.4,69,Card,3.1,Cancelled
1144,2024-11-08,29,Italian,886.94,5.67,35,Cash,4.6,Delayed
1145,2024-01-29,50,Fast Food,812.05,7.16,35,Card,3.8,Cancelled
1146,2024-06-13,21,Italian,346.56,1.62,46,Card,4.6,Delivered
1147,2024-02-13,36,Chinese,827.0,2.4,34,Cash,3.2,Delayed
1148,2024-01-06,62,Fast Food,585.97,8.98,16,Card,2.6,Delayed
1149,2024-12-02,52,Fast Food,502.02,2.57,33,Wallet,3.2,Cancelled
1150,2024-09-21,56,Chinese,1109.85,11.96,16,Cash,2.9,Delivered
1151,2024-08-02,44,Cafe,992.33,13.9,68,Cash,4.0,Cancelled
1152,2024-12-08,35,Chinese,314.17,13.16,69,UPI,4.8,Delivered
1153,2024-07-19,45,Indian,1047.7,12.0,57,Card,2.5,Delivered
1154,2024-12-13,18,Bakery,1080.21,4.23,61,Card,3.8,Cancelled
1155,2024-01-05,41,Indian,627.61,10.38,36,UPI,4.7,Delayed
1156,2024-12-04,25,Indian,602.62,14.29,59,Card,3.4,Cancelled
1157,2024-03-25,31,Chinese,256.85,3.19,39,UPI,2.7,Delayed
1158,2024-02-05,54,Indian,251.57,9.37,72,Cash,4.6,Delivered
1159,2024-04-19,49,Cafe,419.86,1.55,65,Card,4.0,Cancelled
1160,2024-10-02,20,Cafe,569.89,9.15,39,UPI,4.8,Delayed
1161,2024-04-25,46,Bakery,940.7,14.35,59,UPI,3.7,Delayed
1162,2024-01-22,45,Cafe,507.47,0.53,53,UPI,3.3,Delivered
1163,2024-03-03,33,Indian,500.67,1.9,36,Card,3.5,Cancelled
1164,2024-09-11,18,Italian,1038.74,10.61,48,Wallet,4.6,Cancelled
1165,2024-03-16,34,Cafe,749.03,0.6,67,Wallet,4.8,Cancelled
1166,2024-07-26,58,Bakery,849.32,6.76,74,Wallet,4.4,Delayed
1167,2024-09-06,37,Bakery,1081.07,4.86,20,Card,3.5,Delivered
1168,2024-09-02,24,Cafe,779.02,6.88,65,Card,4.5,Delivered
1169,2024-01-04,51,Bakery,211.6,10.17,22,Cash,3.6,Delayed
1170,2024-01-24,30,Fast Food,392.46,9.97,29,Wallet,4.0,Cancelled
1171,2024-10-13,58,Cafe,537.14,6.19,49,Card,2.7,Delivered
1172,2024-08-27,49,Chinese,332.9,13.49,39,Wallet,3.0,Delayed
1173,2024-02-15,32,Fast Food,1140.35,1.05,80,Wallet,3.2,Delivered
1174,2024-12-21,54,Bakery,616.99,10.98,71,Wallet,3.8,Cancelled
1175,2024-07-24,61,Cafe,609.42,7.56,49,Card,2.8,Cancelled
1176,2024-09-18,49,Bakery,992.85,13.04,46,UPI,4.6,Cancelled
1177,2024-05-07,52,Cafe,471.45,2.05,59,Wallet,2.6,Cancelled
1178,2024-08-28,45,Fast Food,568.0,4.28,60,Card,3.0,Delayed
1179,2024-07-20,38,Bakery,1110.5,3.11,89,UPI,3.2,Cancelled
1180,2024-10-31,28,Fast Food,318.62,9.48,27,Card,3.5,Cancelled
1181,2024-01-04,63,Cafe,1001.51,2.13,22,Wallet,4.7,Delayed
1182,2024-12-06,28,Italian,1196.73,14.12,40,Cash,3.9,Delayed
1183,2024-11-16,56,Indian,794.77,7.16,86,Cash,4.3,Delivered
1184,2024-03-30,34,Indian,623.53,9.62,19,Wallet,4.5,Cancelled
1185,2024-04-16,29,Fast Food,608.63,10.39,33,Wallet,4.2,Delayed
1186,2024-01-27,54,Italian,698.98,14.68,55,UPI,4.6,Cancelled
1187,2024-11-30,33,Indian,534.47,3.68,80,UPI,3.4,Delivered
1188,2024-10-24,62,Bakery,313.51,12.29,17,UPI,4.7,Cancelled
1189,2024-11-27,53,Italian,215.0,7.79,79,UPI,4.2,Cancelled
1190,2024-01-19,46,Italian,315.62,9.54,48,Card,3.3,Cancelled
1191,2024-03-27,59,Cafe,843.0,7.27,37,Wallet,3.2,Delivered
1192,2024-11-05,38,Chinese,393.45,9.07,76,UPI,3.7,Delayed
1193,2024-08-20,59,Italian,795.26,12.29,59,Wallet,3.1,Delivered
1194,2024-11-29,45,Fast Food,834.81,12.88,42,UPI,3.9,Delayed
1195,2024-01-25,61,Fast Food,668.31,14.34,66,UPI,4.1,Delivered
1196,2024-07-19,57,Indian,908.06,8.21,28,UPI,2.8,Delivered
1197,2024-03-20,29,Bakery,252.38,14.62,20,UPI,3.1,Cancelled
1198,2024-12-05,49,Fast Food,481.83,4.24,71,Cash,3.8,Delayed
1199,2024-01-19,63,Fast Food,850.73,5.46,76,Wallet,3.9,Cancelled
1200,2024-03-12,30,Chinese,164.21,5.61,33,UPI,3.4,Cancelled
1201,2024-11-28,31,Indian,679.67,6.84,22,Card,3.6,Delivered
1202,2024-02-24,33,Chinese,586.55,7.97,27,Wallet,3.4,Delivered
1203,2024-01-02,21,Bakery,894.17,12.03,23,Card,2.5,Cancelled
1204,2024-01-21,65,Chinese,627.72,9.93,62,UPI,4.9,Cancelled
1205,2024-08-20,64,Bakery,170.9,1.78,19,Card,3.3,Cancelled
1206,2024-06-05,32,Fast Food,684.12,10.73,54,Wallet,2.7,Cancelled
1207,2024-06-29,65,Cafe,334.45,10.1,16,Wallet,3.1,Delivered
1208,2024-12-12,52,Cafe,745.51,5.73,89,UPI,3.0,Delivered
1209,2024-08-02,26,Fast Food,960.01,8.1,59,Wallet,3.1,Delivered
1210,2024-01-08,32,Italian,308.58,12.27,56,UPI,4.7,Delayed
1211,2024-06-11,49,Indian,229.52,13.26,38,Wallet,3.5,Delivered
1212,2024-12-10,27,Bakery,721.5,2.61,58,Cash,2.6,Cancelled
1213,2024-09-21,50,Chinese,700.31,3.99,79,UPI,3.4,Delayed
1214,2024-05-19,37,Chinese,593.28,10.1,15,UPI,4.2,Delivered
1215,2024-11-16,54,Indian,338.32,1.51,22,Wallet,3.7,Delayed
1216,2024-06-30,45,Bakery,1102.1,12.95,40,Cash,2.5,Cancelled
1217,2024-06-17,18,Fast Food,319.71,11.78,68,UPI,2.6,Delayed
1218,2024-05-15,63,Fast Food,820.65,11.86,35,Cash,3.0,Delivered
1219,2024-03-11,56,Chinese,789.95,6.33,18,Card,4.5,Delivered
1220,2024-02-27,41,Fast Food,258.2,13.44,88,Card,4.1,Delivered
1221,2024-01-02,60,Fast Food,368.91,7.89,21,Card,3.6,Delivered
1222,2024-11-28,25,Indian,875.94,7.23,74,Card,4.5,Delivered
1223,2024-09-10,27,Chinese,529.89,3.68,86,Card,3.9,Delivered
1224,2024-11-02,62,Chinese,595.67,10.23,78,Cash,4.5,Delayed
1225,2024-10-27,56,Fast Food,280.76,9.47,80,Wallet,2.8,Delayed
1226,2024-12-31,19,Fast Food,415.56,14.8,65,Cash,4.2,Delayed
1227,2024-02-21,57,Italian,721.76,11.94,83,Card,4.1,Cancelled
1228,2024-11-07,56,Fast Food,673.4,1.25,85,Cash,3.3,Cancelled
1229,2024-11-27,47,Italian,199.65,12.04,52,Wallet,4.0,Delivered
1230,2024-04-21,59,Cafe,1093.09,6.61,76,UPI,3.2,Cancelled
1231,2024-02-21,42,Bakery,340.92,3.34,45,Card,2.6,Cancelled
1232,2024-07-08,36,Fast Food,155.88,7.87,87,Cash,3.3,Cancelled
1233,2024-08-08,32,Chinese,1016.52,1.2,87,Card,3.4,Cancelled
1234,2024-02-25,51,Italian,192.48,13.22,56,Wallet,2.8,Delayed
1235,2024-11-24,57,Chinese,616.26,13.54,20,UPI,3.4,Cancelled
1236,2024-06-16,48,Chinese,678.71,2.33,16,Cash,4.1,Delivered
1237,2024-03-23,23,Cafe,1112.45,11.2,49,Wallet,4.4,Delayed
1238,2024-04-30,60,Italian,250.99,11.38,64,Wallet,3.8,Cancelled
1239,2024-03-07,19,Chinese,1153.56,6.4,63,UPI,3.0,Delayed
1240,2024-08-24,30,Chinese,623.34,2.25,54,Card,3.0,Delayed
1241,2024-12-02,55,Chinese,758.29,2.69,61,Wallet,3.7,Delivered
1242,2024-11-03,35,Cafe,292.59,13.81,29,Card,4.7,Delayed
1243,2024-01-09,22,Chinese,674.17,4.66,70,Wallet,3.1,Cancelled
1244,2024-03-18,22,Chinese,909.66,4.76,90,UPI,2.8,Delivered
1245,2024-07-26,41,Fast Food,1162.06,11.9,53,Cash,3.1,Delayed
1246,2024-09-22,63,Fast Food,647.16,14.69,56,Card,3.0,Delayed
1247,2024-07-29,35,Cafe,289.38,1.94,70,Wallet,4.1,Delayed
1248,2024-09-23,19,Bakery,520.33,3.89,82,Wallet,2.9,Delivered
1249,2024-01-09,39,Chinese,589.49,13.48,59,UPI,4.5,Delivered
1250,2024-05-23,31,Chinese,1082.14,13.97,19,Card,3.0,Delayed
1251,2024-05-15,19,Bakery,1028.82,5.65,30,UPI,2.7,Delivered
1252,2024-08-27,37,Indian,425.62,8.99,84,Wallet,4.2,Delivered
1253,2024-10-16,55,Chinese,342.51,7.87,65,Wallet,4.3,Delivered
1254,2024-04-01,19,Cafe,1097.47,2.8,20,UPI,2.9,Cancelled
1255,2024-02-10,45,Bakery,191.35,2.34,59,Cash,3.7,Delayed
1256,2024-05-07,59,Bakery,1040.2,7.06,55,Wallet,4.1,Delivered
1257,2024-08-02,48,Italian,540.56,5.43,24,Wallet,3.8,Cancelled
1258,2024-03-07,46,Bakery,232.63,7.81,28,Wallet,3.2,Cancelled
1259,2024-03-22,48,Indian,283.63,12.12,53,Card,2.9,Cancelled
1260,2024-02-15,43,Indian,1179.2,8.81,28,Wallet,3.8,Cancelled
1261,2024-02-09,37,Chinese,363.53,2.57,18,Cash,4.9,Delivered
1262,2024-04-07,36,Chinese,1021.27,8.93,59,Card,4.5,Cancelled
1263,2024-09-10,35,Bakery,372.01,14.6,24,Cash,3.2,Cancelled
1264,2024-11-21,61,Bakery,319.22,3.47,83,Cash,3.7,Delivered
1265,2024-06-23,65,Cafe,686.27,7.61,79,Card,3.5,Delayed
1266,2024-01-13,20,Fast Food,478.66,5.69,39,Wallet,3.9,Delayed
1267,2024-05-30,55,Italian,296.29,12.28,87,Wallet,3.6,Cancelled
1268,2024-12-31,50,Chinese,534.34,8.5,53,Wallet,3.6,Delivered
1269,2024-09-18,50,Indian,469.95,8.46,67,Wallet,3.2,Cancelled
1270,2024-08-24,36,Cafe,1106.16,5.86,15,Wallet,4.1,Delivered
1271,2024-05-04,25,Italian,235.14,3.58,44,Wallet,4.7,Cancelled
1272,2024-05-16,19,Italian,249.78,12.45,65,Card,4.2,Delivered
1273,2024-09-15,18,Chinese,819.73,9.82,45,Wallet,2.8,Delivered
1274,2024-06-07,39,Bakery,1134.96,14.32,62,Card,3.0,Cancelled
1275,2024-09-09,36,Indian,772.93,4.17,17,Wallet,4.1,Delivered
1276,2024-10-19,51,Fast Food,323.5,8.84,44,Cash,3.1,Cancelled
1277,2024-11-07,23,Bakery,341.54,14.97,45,UPI,2.9,Delayed
1278,2024-05-24,22,Italian,924.89,8.01,85,Card,2.6,Delayed
1279,2024-11-06,56,Italian,915.67,9.95,23,Card,3.8,Delayed
1280,2024-10-07,18,Cafe,216.08,6.84,68,UPI,5.0,Delivered
1281,2024-10-29,36,Italian,184.17,6.5,29,Wallet,4.5,Cancelled
1282,2024-06-13,54,Cafe,151.46,7.61,26,Wallet,3.7,Delivered
1283,2024-04-22,54,Italian,893.97,9.83,42,Cash,3.1,Delivered
1284,2024-02-20,18,Cafe,162.83,11.18,90,Card,3.3,Delivered
1285,2024-04-24,23,Fast Food,231.0,4.62,30,UPI,3.3,Cancelled
1286,2024-12-19,64,Cafe,988.87,10.37,22,Card,2.8,Delivered
1287,2024-08-01,44,Cafe,381.37,11.94,44,Cash,4.5,Delivered
1288,2024-12-08,25,Chinese,679.26,5.28,26,Cash,2.6,Delivered
1289,2024-01-06,33,Indian,521.09,1.12,47,UPI,4.2,Delayed
1290,2024-03-10,61,Bakery,1115.77,3.83,50,UPI,4.2,Delayed
1291,2024-07-30,36,Fast Food,444.43,13.99,28,Card,3.3,Cancelled
1292,2024-02-19,47,Cafe,539.82,6.83,48,Wallet,3.4,Cancelled
1293,2024-01-30,20,Cafe,535.14,9.81,78,Cash,4.0,Delayed
1294,2024-05-21,18,Fast Food,1143.16,3.83,16,Card,3.9,Delivered
1295,2024-11-01,43,Fast Food,699.84,11.28,73,Cash,2.5,Delayed
1296,2024-08-05,33,Italian,721.87,2.88,53,Wallet,2.5,Delayed
1297,2024-02-12,44,Chinese,241.51,11.84,43,Card,3.8,Delayed
1298,2024-02-13,30,Italian,293.11,7.75,20,UPI,3.0,Delayed
1299,2024-08-10,21,Italian,910.25,10.69,47,UPI,5.0,Delivered
1300,2024-06-10,34,Fast Food,817.46,8.68,80,Wallet,3.5,Delayed
1301,2024-07-04,35,Bakery,662.72,10.64,87,Wallet,4.7,Delivered
1302,2024-04-28,44,Chinese,709.78,14.52,16,UPI,2.9,Delayed
1303,2024-10-17,27,Indian,480.89,10.57,39,Cash,4.8,Delivered
1304,2024-02-06,32,Cafe,1009.96,11.91,75,Card,4.9,Delivered
1305,2024-10-12,43,Italian,476.51,8.32,25,Wallet,4.6,Delayed
1306,2024-02-15,64,Indian,183.19,0.92,86,Wallet,4.9,Cancelled
1307,2024-10-07,41,Chinese,949.28,1.48,75,UPI,3.2,Delivered
1308,2024-05-23,24,Bakery,356.07,13.83,70,Cash,5.0,Delayed
1309,2024-03-31,20,Indian,410.63,7.8,34,Wallet,3.8,Cancelled
1310,2024-11-18,30,Chinese,1137.97,13.14,87,Card,4.6,Cancelled
1311,2024-08-26,30,Italian,391.76,11.93,49,Card,3.3,Delivered
1312,2024-03-25,19,Chinese,805.65,8.98,17,Cash,4.9,Delivered
1313,2024-08-05,58,Italian,386.63,13.24,23,Card,3.0,Delivered
1314,2024-07-16,43,Chinese,737.65,8.14,43,Card,3.4,Delayed
1315,2024-09-15,28,Italian,251.95,11.81,58,Cash,2.7,Delivered
1316,2024-07-10,57,Cafe,659.16,9.64,80,Cash,4.7,Cancelled
1317,2024-04-21,45,Chinese,489.02,10.34,60,Cash,3.8,Cancelled
1318,2024-03-08,56,Chinese,1184.98,1.55,22,Card,4.7,Delivered
1319,2024-02-07,52,Cafe,691.04,11.35,58,Cash,4.5,Delayed
1320,2024-12-19,49,Fast Food,280.69,4.41,53,Cash,4.1,Cancelled
1321,2024-06-19,48,Indian,1130.71,12.71,16,Wallet,4.5,Delivered
1322,2024-11-27,35,Chinese,722.7,5.5,85,UPI,4.4,Delivered
1323,2024-03-16,49,Bakery,321.94,14.11,34,UPI,3.9,Delayed
1324,2024-02-05,35,Bakery,804.01,6.46,33,Card,3.2,Cancelled
1325,2024-02-10,60,Indian,260.75,6.16,70,Cash,4.3,Cancelled
1326,2024-10-07,36,Fast Food,760.01,9.6,50,UPI,3.0,Delivered
1327,2024-09-24,50,Bakery,1143.39,0.63,60,Cash,4.3,Delayed
1328,2024-05-16,19,Cafe,842.62,4.33,87,UPI,3.4,Delivered
1329,2024-06-27,39,Indian,350.26,11.44,90,Cash,3.5,Delivered
1330,2024-03-15,31,Fast Food,634.33,1.64,24,Cash,4.7,Delivered
1331,2024-07-13,48,Fast Food,733.37,8.21,21,Wallet,2.8,Delivered
1332,2024-08-26,46,Bakery,374.44,6.42,43,UPI,4.8,Delivered
1333,2024-11-05,23,Fast Food,823.64,14.92,40,Card,3.4,Delayed
1334,2024-09-12,54,Indian,506.38,3.13,44,Wallet,3.5,Cancelled
1335,2024-09-21,57,Italian,1106.57,11.44,83,Wallet,3.6,Delayed
1336,2024-05-25,35,Fast Food,934.78,1.98,34,UPI,4.8,Delayed
1337,2024-08-09,49,Italian,274.44,0.84,48,Card,4.9,Delayed
1338,2024-06-27,41,Bakery,879.32,3.22,65,Card,2.8,Cancelled
1339,2024-11-27,44,Fast Food,1085.09,2.36,88,UPI,3.1,Cancelled
1340,2024-12-19,56,Chinese,1155.34,3.36,58,Cash,2.6,Delayed
1341,2024-10-20,42,Cafe,1077.13,2.09,47,UPI,4.1,Delivered
1342,2024-04-17,36,Italian,333.9,13.1,30,Card,4.5,Delivered
1343,2024-04-06,26,Fast Food,1025.11,5.87,28,Card,3.5,Delivered
1344,2024-02-14,46,Cafe,555.97,10.74,65,Cash,4.3,Delivered
1345,2024-08-10,65,Chinese,303.75,14.75,37,UPI,4.6,Delayed
1346,2024-10-29,41,Indian,474.75,14.51,15,UPI,3.5,Delivered
1347,2024-05-12,35,Bakery,1001.65,6.91,53,Card,4.1,Cancelled
1348,2024-10-17,20,Italian,665.82,7.08,19,Cash,4.2,Cancelled
1349,2024-04-05,20,Indian,356.11,7.56,61,UPI,2.9,Delivered
1350,2024-03-06,23,Bakery,808.0,6.19,52,UPI,4.6,Delayed
1351,2024-02-26,21,Fast Food,674.36,9.19,63,UPI,2.7,Delayed
1352,2024-01-13,30,Indian,928.72,13.63,43,UPI,3.3,Delayed
1353,2024-04-02,25,Bakery,1110.29,10.14,77,Cash,5.0,Cancelled
1354,2024-07-29,59,Fast Food,266.07,4.28,75,UPI,3.0,Delivered
1355,2024-05-25,48,Bakery,176.0,7.08,84,Card,3.2,Cancelled
1356,2024-05-05,22,Chinese,328.22,2.61,81,Card,2.6,Delayed
1357,2024-05-11,47,Chinese,264.46,6.39,32,UPI,4.4,Delivered
1358,2024-10-27,34,Italian,524.34,5.52,81,Cash,3.7,Delayed
1359,2024-12-09,49,Chinese,205.01,6.93,47,Cash,4.0,Delayed
1360,2024-06-09,38,Indian,860.86,1.17,26,Wallet,3.7,Delivered
1361,2024-03-24,38,Indian,1139.28,13.68,61,UPI,4.7,Delivered
1362,2024-08-19,37,Italian,550.12,2.67,76,Cash,3.2,Cancelled
1363,2024-05-31,54,Italian,447.61,11.28,39,Card,4.2,Delivered
1364,2024-08-01,51,Bakery,331.35,13.31,40,Cash,2.6,Delivered
1365,2024-03-12,24,Italian,1084.81,1.48,60,Wallet,4.0,Cancelled
1366,2024-10-25,53,Cafe,1008.34,7.29,16,Cash,4.0,Delayed
1367,2024-06-27,46,Italian,1137.89,5.14,17,UPI,3.7,Cancelled
1368,2024-09-22,41,Bakery,1156.82,13.91,70,Card,3.5,Delayed
1369,2024-05-11,39,Bakery,433.87,9.36,34,UPI,3.2,Cancelled
1370,2024-05-08,63,Italian,517.21,8.16,88,Cash,4.2,Delivered
1371,2024-10-19,52,Indian,889.55,4.75,35,Cash,3.4,Delivered
1372,2024-11-09,23,Cafe,1183.06,2.87,82,UPI,2.5,Delayed
1373,2024-05-12,53,Fast Food,300.9,11.0,34,Cash,4.1,Cancelled
1374,2024-03-06,24,Cafe,1063.08,2.76,36,UPI,3.7,Delivered
1375,2024-07-28,62,Bakery,580.81,10.04,34,Cash,4.3,Delayed
1376,2024-05-18,42,Bakery,871.96,0.57,56,Card,3.8,Delivered
1377,2024-09-30,36,Cafe,406.29,6.75,90,Cash,4.2,Delivered
1378,2024-12-12,60,Bakery,995.93,4.94,82,Wallet,4.5,Delivered
1379,2024-06-29,40,Cafe,504.97,0.92,17,Cash,4.4,Delivered
1380,2024-09-28,54,Indian,1007.64,6.0,85,Wallet,3.2,Delayed
1381,2024-11-01,42,Italian,625.22,14.78,66,Wallet,2.7,Delayed
1382,2024-07-03,44,Cafe,302.85,3.7,75,UPI,2.9,Cancelled
1383,2024-08-28,23,Italian,182.15,4.29,74,Wallet,4.0,Delayed
1384,2024-12-23,40,Cafe,733.43,0.84,74,Card,4.9,Delivered
1385,2024-01-10,34,Indian,681.03,7.33,44,Card,3.0,Cancelled
1386,2024-01-16,56,Chinese,587.3,5.23,58,Card,4.5,Cancelled
1387,2024-12-09,22,Bakery,491.45,2.58,30,Wallet,4.0,Delivered
1388,2024-04-19,38,Bakery,1094.08,5.84,88,Card,3.3,Delivered
1389,2024-02-07,53,Chinese,1057.89,1.19,67,Card,2.7,Cancelled
1390,2024-11-27,21,Italian,529.47,4.15,55,Card,4.7,Delayed
1391,2024-11-08,22,Bakery,1096.78,8.25,59,UPI,4.8,Cancelled
1392,2024-07-18,26,Cafe,652.34,2.54,83,UPI,3.9,Cancelled
1393,2024-10-01,60,Italian,996.97,6.6,31,Wallet,4.1,Delayed
1394,2024-07-25,61,Indian,854.11,9.68,42,Cash,4.5,Cancelled
1395,2024-04-02,23,Indian,361.07,1.72,81,Card,4.6,Delayed
1396,2024-03-11,40,Indian,486.04,7.91,80,Card,3.5,Delivered
1397,2024-04-13,21,Bakery,921.25,0.89,40,UPI,4.3,Cancelled
1398,2024-04-09,24,Italian,571.06,5.34,60,Wallet,4.2,Delayed
1399,2024-06-04,31,Cafe,188.92,3.58,65,UPI,2.8,Delivered
1400,2024-02-10,63,Bakery,869.54,7.19,84,Wallet,5.0,Cancelled
1401,2024-06-20,39,Chinese,328.64,10.5,87,Card,2.7,Delayed
1402,2024-05-04,24,Cafe,995.32,7.61,42,Cash,4.5,Delivered
